Date,Color,Rig Number,Region
08-15-2021,Orange,802,West Texas
08-15-2021,Orange,803,West Texas
08-15-2021,Orange,809,West Texas
08-15-2021,Orange,812,West Texas
08-15-2021,Orange,812,West Texas
08-15-2021,Orange,812,West Texas
08-15-2021,Red,575,West Texas
08-22-2021,Orange,252,West Texas
08-22-2021,Orange,562,West Texas
08-22-2021,Orange,562,West Texas
08-22-2021,Orange,564,West Texas
08-22-2021,Orange,564,West Texas
08-22-2021,Orange,564,West Texas
08-22-2021,Orange,565,West Texas
08-22-2021,Orange,565,West Texas
08-22-2021,Orange,595,West Texas
08-22-2021,Orange,802,West Texas
08-22-2021,Orange,803,West Texas
08-22-2021,Orange,804,West Texas
08-22-2021,Orange,815,West Texas
08-29-2021,Orange,251,West Texas
08-29-2021,Orange,256,West Texas
08-29-2021,Orange,256,West Texas
08-29-2021,Orange,274,West Texas
08-29-2021,Orange,295,West Texas
08-29-2021,Orange,562,West Texas
08-29-2021,Orange,562,West Texas
08-29-2021,Orange,564,West Texas
08-29-2021,Orange,565,West Texas
08-29-2021,Orange,588,West Texas
08-29-2021,Orange,816,West Texas
08-29-2021,Red,255,West Texas
08-29-2021,Red,256,West Texas
08-29-2021,Red,257,West Texas
08-29-2021,Red,257,West Texas
08-29-2021,Red,274,West Texas
09-05-2021,Orange,245,West Texas
09-05-2021,Orange,251,West Texas
09-05-2021,Orange,251,West Texas
09-05-2021,Orange,252,West Texas
09-05-2021,Orange,253,West Texas
09-05-2021,Orange,253,West Texas
09-05-2021,Orange,253,West Texas
09-05-2021,Orange,256,West Texas
09-05-2021,Orange,256,West Texas
09-05-2021,Orange,256,West Texas
09-05-2021,Orange,261,West Texas
09-05-2021,Orange,270,West Texas
09-05-2021,Orange,274,West Texas
09-05-2021,Orange,274,West Texas
09-05-2021,Orange,274,West Texas
09-05-2021,Orange,297,West Texas
09-05-2021,Orange,564,West Texas
09-05-2021,Orange,564,West Texas
09-05-2021,Orange,565,West Texas
09-05-2021,Orange,565,West Texas
09-05-2021,Orange,574,West Texas
09-05-2021,Orange,597,West Texas
09-05-2021,Orange,802,West Texas
09-05-2021,Orange,802,West Texas
09-05-2021,Orange,802,West Texas
09-05-2021,Orange,803,West Texas
09-05-2021,Orange,803,West Texas
09-05-2021,Orange,803,West Texas
09-05-2021,Orange,807,West Texas
09-05-2021,Red,802,West Texas
09-05-2021,Red,802,West Texas
09-12-2021,Orange,256,West Texas
09-12-2021,Orange,256,West Texas
09-12-2021,Orange,256,West Texas
09-12-2021,Orange,256,West Texas
09-12-2021,Orange,256,West Texas
09-12-2021,Orange,256,West Texas
09-12-2021,Orange,261,West Texas
09-12-2021,Orange,261,West Texas
09-12-2021,Orange,270,West Texas
09-12-2021,Orange,274,West Texas
09-12-2021,Orange,560,West Texas
09-12-2021,Orange,562,West Texas
09-12-2021,Orange,564,West Texas
09-12-2021,Orange,564,West Texas
09-12-2021,Orange,565,West Texas
09-12-2021,Orange,565,West Texas
09-12-2021,Orange,588,West Texas
09-12-2021,Orange,597,West Texas
09-12-2021,Orange,803,West Texas
09-12-2021,Orange,803,West Texas
09-12-2021,Orange,803,West Texas
09-12-2021,Orange,803,West Texas
09-12-2021,Orange,803,West Texas
09-12-2021,Orange,804,West Texas
09-12-2021,Red,257,West Texas
09-12-2021,Red,274,West Texas
09-12-2021,Red,815,West Texas
09-19-2021,Orange,251,West Texas
09-19-2021,Orange,251,West Texas
09-19-2021,Orange,252,West Texas
09-19-2021,Orange,256,West Texas
09-19-2021,Orange,256,West Texas
09-19-2021,Orange,256,West Texas
09-19-2021,Orange,256,West Texas
09-19-2021,Orange,288,West Texas
09-19-2021,Orange,564,West Texas
09-19-2021,Orange,565,West Texas
09-19-2021,Orange,565,West Texas
09-19-2021,Orange,588,West Texas
09-19-2021,Orange,595,West Texas
09-19-2021,Orange,802,West Texas
09-19-2021,Orange,802,West Texas
09-19-2021,Orange,803,West Texas
09-19-2021,Orange,803,West Texas
09-19-2021,Orange,804,West Texas
09-19-2021,Orange,810,West Texas
09-19-2021,Orange,810,West Texas
09-19-2021,Red,251,West Texas
09-19-2021,Red,256,West Texas
09-26-2021,Orange,253,West Texas
09-26-2021,Orange,255,West Texas
09-26-2021,Orange,260,West Texas
09-26-2021,Orange,297,West Texas
09-26-2021,Orange,298,West Texas
09-26-2021,Orange,565,West Texas
09-26-2021,Orange,565,West Texas
09-26-2021,Orange,574,West Texas
09-26-2021,Orange,575,West Texas
09-26-2021,Orange,803,West Texas
09-26-2021,Orange,812,West Texas
09-26-2021,Orange,812,West Texas
09-26-2021,Orange,812,West Texas
09-26-2021,Orange,812,West Texas
09-26-2021,Orange,812,West Texas
09-26-2021,Orange,815,West Texas
09-26-2021,Red,253,West Texas
09-26-2021,Red,255,West Texas
09-26-2021,Red,802,West Texas
10-03-2021,Orange,255,West Texas
10-03-2021,Orange,258,West Texas
10-03-2021,Orange,258,West Texas
10-03-2021,Orange,260,West Texas
10-03-2021,Orange,261,West Texas
10-03-2021,Orange,297,West Texas
10-03-2021,Orange,298,West Texas
10-03-2021,Orange,562,West Texas
10-03-2021,Orange,562,West Texas
10-03-2021,Orange,564,West Texas
10-03-2021,Orange,564,West Texas
10-03-2021,Orange,597,West Texas
10-03-2021,Orange,803,West Texas
10-03-2021,Orange,807,West Texas
10-03-2021,Orange,807,West Texas
10-03-2021,Orange,816,West Texas
10-03-2021,Red,258,West Texas
10-03-2021,Red,261,West Texas
10-03-2021,Red,274,West Texas
10-03-2021,Red,597,West Texas
10-03-2021,Red,597,West Texas
10-10-2021,Orange,245,West Texas
10-10-2021,Orange,251,West Texas
10-10-2021,Orange,251,West Texas
10-10-2021,Orange,252,West Texas
10-10-2021,Orange,252,West Texas
10-10-2021,Orange,256,West Texas
10-10-2021,Orange,257,West Texas
10-10-2021,Orange,258,West Texas
10-10-2021,Orange,258,West Texas
10-10-2021,Orange,270,West Texas
10-10-2021,Orange,297,West Texas
10-10-2021,Orange,560,West Texas
10-10-2021,Orange,560,West Texas
10-10-2021,Orange,560,West Texas
10-10-2021,Orange,564,West Texas
10-10-2021,Orange,564,West Texas
10-10-2021,Orange,564,West Texas
10-10-2021,Orange,565,West Texas
10-10-2021,Orange,575,West Texas
10-10-2021,Orange,588,West Texas
10-10-2021,Orange,595,West Texas
10-10-2021,Orange,803,West Texas
10-10-2021,Orange,807,West Texas
10-10-2021,Orange,810,West Texas
10-10-2021,Orange,812,West Texas
10-10-2021,Red,245,West Texas
10-10-2021,Red,252,West Texas
10-10-2021,Other,260,West Texas
10-10-2021,Other,816,West Texas
10-17-2021,Orange,251,West Texas
10-17-2021,Orange,251,West Texas
10-17-2021,Orange,253,West Texas
10-17-2021,Orange,256,West Texas
10-17-2021,Orange,258,West Texas
10-17-2021,Orange,258,West Texas
10-17-2021,Orange,295,West Texas
10-17-2021,Orange,562,West Texas
10-17-2021,Orange,564,West Texas
10-17-2021,Orange,564,West Texas
10-17-2021,Orange,564,West Texas
10-17-2021,Orange,565,West Texas
10-17-2021,Orange,565,West Texas
10-17-2021,Orange,565,West Texas
10-17-2021,Orange,565,West Texas
10-17-2021,Orange,595,West Texas
10-17-2021,Orange,595,West Texas
10-17-2021,Orange,803,West Texas
10-17-2021,Orange,810,West Texas
10-17-2021,Orange,810,West Texas
10-17-2021,Orange,810,West Texas
10-17-2021,Orange,812,West Texas
10-17-2021,Red,253,West Texas
10-17-2021,Red,574,West Texas
10-17-2021,Red,588,West Texas
10-17-2021,Red,812,West Texas
10-17-2021,Red,812,West Texas
10-24-2021,Orange,256,West Texas
10-24-2021,Orange,256,West Texas
10-24-2021,Orange,256,West Texas
10-24-2021,Orange,257,West Texas
10-24-2021,Orange,258,West Texas
10-24-2021,Orange,260,West Texas
10-24-2021,Orange,263,West Texas
10-24-2021,Orange,274,West Texas
10-24-2021,Orange,282,West Texas
10-24-2021,Orange,564,West Texas
10-24-2021,Orange,564,West Texas
10-24-2021,Orange,564,West Texas
10-24-2021,Orange,802,West Texas
10-24-2021,Orange,803,West Texas
10-24-2021,Orange,807,West Texas
10-24-2021,Orange,810,West Texas
10-24-2021,Orange,810,West Texas
10-24-2021,Orange,810,West Texas
10-24-2021,Orange,812,West Texas
10-24-2021,Red,575,West Texas
10-24-2021,Red,812,West Texas
10-24-2021,Red,812,West Texas
10-31-2021,Orange,251,West Texas
10-31-2021,Orange,256,West Texas
10-31-2021,Orange,256,West Texas
10-31-2021,Orange,257,West Texas
10-31-2021,Orange,257,West Texas
10-31-2021,Orange,261,West Texas
10-31-2021,Orange,274,West Texas
10-31-2021,Orange,274,West Texas
10-31-2021,Orange,295,West Texas
10-31-2021,Orange,558,West Texas
10-31-2021,Orange,559,West Texas
10-31-2021,Orange,564,West Texas
10-31-2021,Orange,565,West Texas
10-31-2021,Orange,802,West Texas
10-31-2021,Orange,803,West Texas
10-31-2021,Orange,803,West Texas
10-31-2021,Orange,815,West Texas
10-31-2021,Orange,815,West Texas
10-31-2021,Red,261,West Texas
10-31-2021,Red,261,West Texas
10-31-2021,Red,560,West Texas
11-07-2021,Orange,253,West Texas
11-07-2021,Orange,256,West Texas
11-07-2021,Orange,256,West Texas
11-07-2021,Orange,256,West Texas
11-07-2021,Orange,258,West Texas
11-07-2021,Orange,258,West Texas
11-07-2021,Orange,258,West Texas
11-07-2021,Orange,258,West Texas
11-07-2021,Orange,261,West Texas
11-07-2021,Orange,270,West Texas
11-07-2021,Orange,274,West Texas
11-07-2021,Orange,274,West Texas
11-07-2021,Orange,274,West Texas
11-07-2021,Orange,274,West Texas
11-07-2021,Orange,295,West Texas
11-07-2021,Orange,298,West Texas
11-07-2021,Orange,564,West Texas
11-07-2021,Orange,564,West Texas
11-07-2021,Orange,564,West Texas
11-07-2021,Orange,802,West Texas
11-07-2021,Orange,802,West Texas
11-07-2021,Orange,803,West Texas
11-07-2021,Orange,803,West Texas
11-07-2021,Orange,804,West Texas
11-07-2021,Orange,804,West Texas
11-07-2021,Orange,814,West Texas
11-07-2021,Orange,814,West Texas
11-07-2021,Orange,814,West Texas
11-07-2021,Orange,815,West Texas
11-07-2021,Red,814,West Texas
11-07-2021,Other,258,West Texas
11-07-2021,Other,814,West Texas
11-14-2021,Orange,245,West Texas
11-14-2021,Orange,245,West Texas
11-14-2021,Orange,256,West Texas
11-14-2021,Orange,256,West Texas
11-14-2021,Orange,256,West Texas
11-14-2021,Orange,256,West Texas
11-14-2021,Orange,256,West Texas
11-14-2021,Orange,257,West Texas
11-14-2021,Orange,258,West Texas
11-14-2021,Orange,261,West Texas
11-14-2021,Orange,261,West Texas
11-14-2021,Orange,261,West Texas
11-14-2021,Orange,270,West Texas
11-14-2021,Orange,274,West Texas
11-14-2021,Orange,295,West Texas
11-14-2021,Orange,295,West Texas
11-14-2021,Orange,297,West Texas
11-14-2021,Orange,297,West Texas
11-14-2021,Orange,298,West Texas
11-14-2021,Orange,562,West Texas
11-14-2021,Orange,564,West Texas
11-14-2021,Orange,564,West Texas
11-14-2021,Orange,594,West Texas
11-14-2021,Orange,595,West Texas
11-14-2021,Orange,803,West Texas
11-14-2021,Orange,803,West Texas
11-14-2021,Orange,803,West Texas
11-14-2021,Orange,804,West Texas
11-14-2021,Orange,807,West Texas
11-14-2021,Orange,807,West Texas
11-14-2021,Orange,812,West Texas
11-14-2021,Orange,814,West Texas
11-14-2021,Orange,814,West Texas
11-14-2021,Red,258,West Texas
11-14-2021,Red,261,West Texas
11-14-2021,Red,588,West Texas
11-21-2021,Orange,245,West Texas
11-21-2021,Orange,256,West Texas
11-21-2021,Orange,258,West Texas
11-21-2021,Orange,282,West Texas
11-21-2021,Orange,282,West Texas
11-21-2021,Orange,282,West Texas
11-21-2021,Orange,288,West Texas
11-21-2021,Orange,288,West Texas
11-21-2021,Orange,288,West Texas
11-21-2021,Orange,295,West Texas
11-21-2021,Orange,297,West Texas
11-21-2021,Orange,559,West Texas
11-21-2021,Orange,560,West Texas
11-21-2021,Orange,564,West Texas
11-21-2021,Orange,564,West Texas
11-21-2021,Orange,565,West Texas
11-21-2021,Orange,565,West Texas
11-21-2021,Orange,566,West Texas
11-21-2021,Orange,574,West Texas
11-21-2021,Orange,803,West Texas
11-21-2021,Orange,803,West Texas
11-21-2021,Orange,804,West Texas
11-21-2021,Orange,812,West Texas
11-21-2021,Orange,814,West Texas
11-21-2021,Orange,815,West Texas
11-21-2021,Orange,815,West Texas
11-21-2021,Orange,815,West Texas
11-21-2021,Red,258,West Texas
11-21-2021,Red,559,West Texas
11-21-2021,Red,814,West Texas
11-21-2021,Red,814,West Texas
11-21-2021,Other,258,West Texas
11-21-2021,Other,814,West Texas
11-28-2021,Orange,255,West Texas
11-28-2021,Orange,255,West Texas
11-28-2021,Orange,256,West Texas
11-28-2021,Orange,256,West Texas
11-28-2021,Orange,256,West Texas
11-28-2021,Orange,256,West Texas
11-28-2021,Orange,258,West Texas
11-28-2021,Orange,258,West Texas
11-28-2021,Orange,261,West Texas
11-28-2021,Orange,274,West Texas
11-28-2021,Orange,282,West Texas
11-28-2021,Orange,298,West Texas
11-28-2021,Orange,562,West Texas
11-28-2021,Orange,562,West Texas
11-28-2021,Orange,564,West Texas
11-28-2021,Orange,564,West Texas
11-28-2021,Orange,564,West Texas
11-28-2021,Orange,565,West Texas
11-28-2021,Orange,565,West Texas
11-28-2021,Orange,574,West Texas
11-28-2021,Orange,803,West Texas
11-28-2021,Orange,803,West Texas
11-28-2021,Orange,815,West Texas
11-28-2021,Red,274,West Texas
11-28-2021,Red,814,West Texas
11-28-2021,Red,814,West Texas
12-05-2021,Orange,251,West Texas
12-05-2021,Orange,253,West Texas
12-05-2021,Orange,255,West Texas
12-05-2021,Orange,256,West Texas
12-05-2021,Orange,256,West Texas
12-05-2021,Orange,256,West Texas
12-05-2021,Orange,257,West Texas
12-05-2021,Orange,261,West Texas
12-05-2021,Orange,263,West Texas
12-05-2021,Orange,282,West Texas
12-05-2021,Orange,282,West Texas
12-05-2021,Orange,298,West Texas
12-05-2021,Orange,559,West Texas
12-05-2021,Orange,564,West Texas
12-05-2021,Orange,564,West Texas
12-05-2021,Orange,565,West Texas
12-05-2021,Orange,565,West Texas
12-05-2021,Orange,588,West Texas
12-05-2021,Orange,803,West Texas
12-05-2021,Orange,804,West Texas
12-05-2021,Orange,804,West Texas
12-05-2021,Orange,804,West Texas
12-05-2021,Orange,807,West Texas
12-05-2021,Orange,810,West Texas
12-05-2021,Orange,812,West Texas
12-05-2021,Red,257,West Texas
12-05-2021,Red,560,West Texas
12-05-2021,Red,560,West Texas
12-05-2021,Red,814,West Texas
12-05-2021,Red,814,West Texas
12-12-2021,Orange,252,West Texas
12-12-2021,Orange,253,West Texas
12-12-2021,Orange,255,West Texas
12-12-2021,Orange,258,West Texas
12-12-2021,Orange,274,West Texas
12-12-2021,Orange,295,West Texas
12-12-2021,Orange,295,West Texas
12-12-2021,Orange,295,West Texas
12-12-2021,Orange,297,West Texas
12-12-2021,Orange,564,West Texas
12-12-2021,Orange,564,West Texas
12-12-2021,Orange,565,West Texas
12-12-2021,Orange,565,West Texas
12-12-2021,Orange,803,West Texas
12-12-2021,Orange,803,West Texas
12-12-2021,Orange,804,West Texas
12-12-2021,Orange,810,West Texas
12-12-2021,Orange,810,West Texas
12-12-2021,Orange,814,West Texas
12-12-2021,Orange,814,West Texas
12-12-2021,Orange,814,West Texas
12-12-2021,Red,812,West Texas
12-12-2021,Red,814,West Texas
12-19-2021,Orange,252,West Texas
12-19-2021,Orange,253,West Texas
12-19-2021,Orange,253,West Texas
12-19-2021,Orange,253,West Texas
12-19-2021,Orange,256,West Texas
12-19-2021,Orange,256,West Texas
12-19-2021,Orange,256,West Texas
12-19-2021,Orange,257,West Texas
12-19-2021,Orange,257,West Texas
12-19-2021,Orange,260,West Texas
12-19-2021,Orange,562,West Texas
12-19-2021,Orange,565,West Texas
12-19-2021,Orange,565,West Texas
12-19-2021,Orange,588,West Texas
12-19-2021,Orange,802,West Texas
12-19-2021,Orange,802,West Texas
12-19-2021,Orange,803,West Texas
12-19-2021,Orange,804,West Texas
12-19-2021,Orange,804,West Texas
12-19-2021,Orange,807,West Texas
12-19-2021,Orange,812,West Texas
12-19-2021,Orange,814,West Texas
12-19-2021,Orange,814,West Texas
12-19-2021,Orange,814,West Texas
12-19-2021,Red,812,West Texas
12-26-2021,Orange,251,West Texas
12-26-2021,Orange,256,West Texas
12-26-2021,Orange,256,West Texas
12-26-2021,Orange,256,West Texas
12-26-2021,Orange,257,West Texas
12-26-2021,Orange,260,West Texas
12-26-2021,Orange,297,West Texas
12-26-2021,Orange,298,West Texas
12-26-2021,Orange,564,West Texas
12-26-2021,Orange,564,West Texas
12-26-2021,Orange,564,West Texas
12-26-2021,Orange,565,West Texas
12-26-2021,Orange,574,West Texas
12-26-2021,Orange,575,West Texas
12-26-2021,Orange,575,West Texas
12-26-2021,Orange,588,West Texas
12-26-2021,Orange,802,West Texas
12-26-2021,Orange,803,West Texas
12-26-2021,Orange,803,West Texas
12-26-2021,Orange,807,West Texas
12-26-2021,Orange,812,West Texas
12-26-2021,Orange,812,West Texas
12-26-2021,Orange,812,West Texas
12-26-2021,Orange,814,West Texas
12-26-2021,Red,812,West Texas
12-26-2021,Red,812,West Texas
01-02-2022,Orange,251,West Texas
01-02-2022,Orange,252,West Texas
01-02-2022,Orange,261,West Texas
01-02-2022,Orange,261,West Texas
01-02-2022,Orange,261,West Texas
01-02-2022,Orange,274,West Texas
01-02-2022,Orange,288,West Texas
01-02-2022,Orange,295,West Texas
01-02-2022,Orange,297,West Texas
01-02-2022,Orange,298,West Texas
01-02-2022,Orange,558,West Texas
01-02-2022,Orange,564,West Texas
01-02-2022,Orange,565,West Texas
01-02-2022,Orange,803,West Texas
01-02-2022,Orange,803,West Texas
01-02-2022,Orange,803,West Texas
01-02-2022,Orange,804,West Texas
01-02-2022,Orange,804,West Texas
01-02-2022,Orange,807,West Texas
01-02-2022,Orange,812,West Texas
01-02-2022,Orange,814,West Texas
01-02-2022,Orange,816,West Texas
01-02-2022,Red,812,West Texas
01-09-2022,Orange,252,West Texas
01-09-2022,Orange,252,West Texas
01-09-2022,Orange,256,West Texas
01-09-2022,Orange,256,West Texas
01-09-2022,Orange,256,West Texas
01-09-2022,Orange,256,West Texas
01-09-2022,Orange,258,West Texas
01-09-2022,Orange,274,West Texas
01-09-2022,Orange,288,West Texas
01-09-2022,Orange,288,West Texas
01-09-2022,Orange,288,West Texas
01-09-2022,Orange,295,West Texas
01-09-2022,Orange,564,West Texas
01-09-2022,Orange,564,West Texas
01-09-2022,Orange,595,West Texas
01-09-2022,Orange,803,West Texas
01-09-2022,Orange,804,West Texas
01-09-2022,Orange,804,West Texas
01-09-2022,Orange,807,West Texas
01-09-2022,Orange,807,West Texas
01-16-2022,Orange,255,West Texas
01-16-2022,Orange,256,West Texas
01-16-2022,Orange,256,West Texas
01-16-2022,Orange,288,West Texas
01-16-2022,Orange,288,West Texas
01-16-2022,Orange,288,West Texas
01-16-2022,Orange,288,West Texas
01-16-2022,Orange,298,West Texas
01-16-2022,Orange,298,West Texas
01-16-2022,Orange,560,West Texas
01-16-2022,Orange,562,West Texas
01-16-2022,Orange,562,West Texas
01-16-2022,Orange,565,West Texas
01-16-2022,Orange,565,West Texas
01-16-2022,Orange,574,West Texas
01-16-2022,Orange,588,West Texas
01-16-2022,Orange,803,West Texas
01-16-2022,Orange,814,West Texas
01-16-2022,Orange,880,West Texas
01-16-2022,Red,263,West Texas
01-16-2022,Red,809,West Texas
01-23-2022,Orange,252,West Texas
01-23-2022,Orange,252,West Texas
01-23-2022,Orange,253,West Texas
01-23-2022,Orange,253,West Texas
01-23-2022,Orange,257,West Texas
01-23-2022,Orange,258,West Texas
01-23-2022,Orange,288,West Texas
01-23-2022,Orange,298,West Texas
01-23-2022,Orange,564,West Texas
01-23-2022,Orange,564,West Texas
01-23-2022,Orange,564,West Texas
01-23-2022,Orange,566,West Texas
01-23-2022,Orange,802,West Texas
01-23-2022,Orange,803,West Texas
01-23-2022,Orange,803,West Texas
01-23-2022,Orange,803,West Texas
01-23-2022,Orange,803,West Texas
01-23-2022,Orange,810,West Texas
01-23-2022,Orange,814,West Texas
01-23-2022,Orange,814,West Texas
01-23-2022,Orange,814,West Texas
01-23-2022,Orange,816,West Texas
01-23-2022,Orange,880,West Texas
01-23-2022,Orange,880,West Texas
01-23-2022,Red,814,West Texas
01-30-2022,Orange,251,West Texas
01-30-2022,Orange,252,West Texas
01-30-2022,Orange,252,West Texas
01-30-2022,Orange,253,West Texas
01-30-2022,Orange,256,West Texas
01-30-2022,Orange,256,West Texas
01-30-2022,Orange,261,West Texas
01-30-2022,Orange,274,West Texas
01-30-2022,Orange,282,West Texas
01-30-2022,Orange,298,West Texas
01-30-2022,Orange,298,West Texas
01-30-2022,Orange,562,West Texas
01-30-2022,Orange,562,West Texas
01-30-2022,Orange,562,West Texas
01-30-2022,Orange,562,West Texas
01-30-2022,Orange,565,West Texas
01-30-2022,Orange,566,West Texas
01-30-2022,Orange,594,West Texas
01-30-2022,Orange,594,West Texas
01-30-2022,Orange,803,West Texas
01-30-2022,Orange,803,West Texas
01-30-2022,Orange,816,West Texas
01-30-2022,Red,560,West Texas
01-30-2022,Red,812,West Texas
02-06-2022,Orange,251,West Texas
02-06-2022,Orange,251,West Texas
02-06-2022,Orange,252,West Texas
02-06-2022,Orange,252,West Texas
02-06-2022,Orange,252,West Texas
02-06-2022,Orange,253,West Texas
02-06-2022,Orange,256,West Texas
02-06-2022,Orange,258,West Texas
02-06-2022,Orange,258,West Texas
02-06-2022,Orange,258,West Texas
02-06-2022,Orange,261,West Texas
02-06-2022,Orange,274,West Texas
02-06-2022,Orange,274,West Texas
02-06-2022,Orange,295,West Texas
02-06-2022,Orange,295,West Texas
02-06-2022,Orange,298,West Texas
02-06-2022,Orange,565,West Texas
02-06-2022,Orange,597,West Texas
02-06-2022,Orange,803,West Texas
02-06-2022,Orange,803,West Texas
02-06-2022,Orange,803,West Texas
02-06-2022,Orange,803,West Texas
02-06-2022,Orange,803,West Texas
02-06-2022,Orange,804,West Texas
02-06-2022,Orange,814,West Texas
02-06-2022,Orange,814,West Texas
02-06-2022,Red,274,West Texas
02-06-2022,Red,274,West Texas
02-06-2022,Red,274,West Texas
02-06-2022,Red,560,West Texas
02-13-2022,Orange,252,West Texas
02-13-2022,Orange,252,West Texas
02-13-2022,Orange,252,West Texas
02-13-2022,Orange,254,West Texas
02-13-2022,Orange,257,West Texas
02-13-2022,Orange,258,West Texas
02-13-2022,Orange,258,West Texas
02-13-2022,Orange,258,West Texas
02-13-2022,Orange,263,West Texas
02-13-2022,Orange,274,West Texas
02-13-2022,Orange,288,West Texas
02-13-2022,Orange,288,West Texas
02-13-2022,Orange,288,West Texas
02-13-2022,Orange,297,West Texas
02-13-2022,Orange,564,West Texas
02-13-2022,Orange,565,West Texas
02-13-2022,Orange,565,West Texas
02-13-2022,Orange,565,West Texas
02-13-2022,Orange,802,West Texas
02-13-2022,Orange,802,West Texas
02-13-2022,Orange,803,West Texas
02-13-2022,Orange,803,West Texas
02-13-2022,Orange,803,West Texas
02-13-2022,Orange,803,West Texas
02-13-2022,Orange,803,West Texas
02-13-2022,Orange,804,West Texas
02-13-2022,Orange,810,West Texas
02-13-2022,Orange,814,West Texas
02-13-2022,Orange,815,West Texas
02-13-2022,Red,254,West Texas
02-13-2022,Red,258,West Texas
02-13-2022,Red,814,West Texas
02-20-2022,Orange,253,West Texas
02-20-2022,Orange,253,West Texas
02-20-2022,Orange,254,West Texas
02-20-2022,Orange,258,West Texas
02-20-2022,Orange,297,West Texas
02-20-2022,Orange,558,West Texas
02-20-2022,Orange,558,West Texas
02-20-2022,Orange,562,West Texas
02-20-2022,Orange,565,West Texas
02-20-2022,Orange,565,West Texas
02-20-2022,Orange,594,West Texas
02-20-2022,Orange,802,West Texas
02-20-2022,Orange,803,West Texas
02-20-2022,Orange,803,West Texas
02-20-2022,Orange,803,West Texas
02-20-2022,Orange,804,West Texas
02-20-2022,Orange,804,West Texas
02-20-2022,Orange,804,West Texas
02-20-2022,Orange,804,West Texas
02-20-2022,Orange,807,West Texas
02-20-2022,Orange,809,West Texas
02-20-2022,Orange,810,West Texas
02-20-2022,Orange,810,West Texas
02-20-2022,Orange,810,West Texas
02-20-2022,Orange,812,West Texas
02-20-2022,Orange,814,West Texas
02-20-2022,Orange,814,West Texas
02-20-2022,Red,258,West Texas
02-20-2022,Red,802,West Texas
02-20-2022,Red,815,West Texas
02-20-2022,Red,815,West Texas
02-27-2022,Orange,245,West Texas
02-27-2022,Orange,254,West Texas
02-27-2022,Orange,254,West Texas
02-27-2022,Orange,256,West Texas
02-27-2022,Orange,256,West Texas
02-27-2022,Orange,256,West Texas
02-27-2022,Orange,256,West Texas
02-27-2022,Orange,256,West Texas
02-27-2022,Orange,274,West Texas
02-27-2022,Orange,274,West Texas
02-27-2022,Orange,289,West Texas
02-27-2022,Orange,295,West Texas
02-27-2022,Orange,560,West Texas
02-27-2022,Orange,562,West Texas
02-27-2022,Orange,562,West Texas
02-27-2022,Orange,564,West Texas
02-27-2022,Orange,566,West Texas
02-27-2022,Orange,802,West Texas
02-27-2022,Orange,804,West Texas
02-27-2022,Orange,807,West Texas
02-27-2022,Orange,810,West Texas
02-27-2022,Orange,812,West Texas
02-27-2022,Red,562,West Texas
03-08-2022,Orange,245,West Texas
03-08-2022,Orange,253,West Texas
03-08-2022,Orange,253,West Texas
03-08-2022,Orange,254,West Texas
03-08-2022,Orange,254,West Texas
03-08-2022,Orange,256,West Texas
03-08-2022,Orange,256,West Texas
03-08-2022,Orange,256,West Texas
03-08-2022,Orange,256,West Texas
03-08-2022,Orange,256,West Texas
03-08-2022,Orange,256,West Texas
03-08-2022,Orange,256,West Texas
03-08-2022,Orange,261,West Texas
03-08-2022,Orange,261,West Texas
03-08-2022,Orange,281,West Texas
03-08-2022,Orange,282,West Texas
03-08-2022,Orange,288,West Texas
03-08-2022,Orange,288,West Texas
03-08-2022,Orange,289,West Texas
03-08-2022,Orange,295,West Texas
03-08-2022,Orange,295,West Texas
03-08-2022,Orange,297,West Texas
03-08-2022,Orange,559,West Texas
03-08-2022,Orange,560,West Texas
03-08-2022,Orange,565,West Texas
03-08-2022,Orange,565,West Texas
03-08-2022,Orange,597,West Texas
03-08-2022,Orange,597,West Texas
03-08-2022,Orange,803,West Texas
03-08-2022,Orange,803,West Texas
03-08-2022,Orange,807,West Texas
03-08-2022,Orange,807,West Texas
03-08-2022,Orange,807,West Texas
03-08-2022,Orange,807,West Texas
03-08-2022,Orange,814,West Texas
03-08-2022,Orange,887,West Texas
03-08-2022,Red,559,West Texas
03-15-2022,Orange,252,West Texas
03-15-2022,Orange,256,West Texas
03-15-2022,Orange,256,West Texas
03-15-2022,Orange,256,West Texas
03-15-2022,Orange,256,West Texas
03-15-2022,Orange,257,West Texas
03-15-2022,Orange,257,West Texas
03-15-2022,Orange,288,West Texas
03-15-2022,Orange,288,West Texas
03-15-2022,Orange,558,West Texas
03-15-2022,Orange,560,West Texas
03-15-2022,Orange,560,West Texas
03-15-2022,Orange,560,West Texas
03-15-2022,Orange,560,West Texas
03-15-2022,Orange,562,West Texas
03-15-2022,Orange,564,West Texas
03-15-2022,Orange,565,West Texas
03-15-2022,Orange,574,West Texas
03-15-2022,Orange,597,West Texas
03-15-2022,Orange,597,West Texas
03-15-2022,Orange,802,West Texas
03-15-2022,Orange,802,West Texas
03-15-2022,Orange,803,West Texas
03-15-2022,Orange,804,West Texas
03-15-2022,Orange,807,West Texas
03-15-2022,Orange,807,West Texas
03-15-2022,Orange,807,West Texas
03-15-2022,Orange,813,West Texas
03-15-2022,Orange,814,West Texas
